,Event,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
25,ne_bomb_cyclone,after,2019-10-20,power outage,1185692754711588864,akaNuk3,No stream tonight sorry there is a power outage,2019-10-19 23:02:36+00:00,,
26,ne_bomb_cyclone,after,2019-10-20,power outage,1185692183074131969,autselfadvocacy,"“PG&E customers who are medically fragile were more alarmed than most about this week’s power outages, as they scrambled for backup energy sources for the equipment that helps them stay mobile, refrigerates their medications, or even keeps them alive.” ",2019-10-19 23:00:20+00:00,,
27,ne_bomb_cyclone,after,2019-10-20,power outage,1185692102518300673,Lex_Ins,Category 5 hurricanes can cause power outages that can last from weeks to possibly months! Prepare today with this checklist: https://1.lextogo.com/2ATSNKZ #RiskManagement #Insurance #HurricaneSeason,2019-10-19 23:00:00+00:00,#RiskManagement #Insurance #HurricaneSeason,
28,ne_bomb_cyclone,after,2019-10-20,power outage,1185691437179928576,TyTalmadge,"@Ask_Spectrum simi valley, ca. No upstream signal from provider since 1pm today. No outages listed. An updated outage message would be nice. My billing is automated so that is not the issue and yes I've power cycled the modem and router already.",2019-10-19 22:57:22+00:00,,
29,ne_bomb_cyclone,after,2019-10-20,power outage,1185691383929229312,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-19 22:57:09+00:00,,
30,ne_bomb_cyclone,after,2019-10-20,power outage,1185691145826795520,ppgrainbow,The cause of the power outage is under investigation.,2019-10-19 22:56:12+00:00,,
31,ne_bomb_cyclone,after,2019-10-20,power outage,1185689089523060736,iembot_pih,"At 4:47 PM MDT, 7 NE Churchill [Cassia Co, ID] UTILITY COMPANY reports TSTM WND DMG. 35-40 PEOPLE STILL WITHOUT POWER AT TIME OF REPORT. INFORMATION VIA IDAHO POWER OUTAGE SITE. https://mesonet.agron.iastate.edu/lsr/#PIH/201910192247/201910192247",2019-10-19 22:48:02+00:00,,
32,ne_bomb_cyclone,after,2019-10-20,power outage,1185688844248596480,iembot_pih,"At 4:45 PM MDT, 7 NW Paul [Minidoka Co, ID] UTILITY COMPANY reports TSTM WND DMG. BETWEEN 100-300 CUSTOMERS REMAIN WITHOUT POWER AT TIME OF REPORT. INFORMATION VIA IDAHO POWER OUTAGE SITE. https://mesonet.agron.iastate.edu/lsr/#PIH/201910192245/201910192245",2019-10-19 22:47:04+00:00,,
33,ne_bomb_cyclone,after,2019-10-20,power outage,1185688285588283392,NukeWaste_UwU,"@VVNews , Power outages all over Old Town VV. What's up with that?",2019-10-19 22:44:50+00:00,,
34,ne_bomb_cyclone,after,2019-10-20,power outage,1185687975084122112,SoILRealty,Lightning is a common cause of power outages at home. #lifetips #hometips http://cpix.me/a/83928306,2019-10-19 22:43:36+00:00,#lifetips #hometips,
35,ne_bomb_cyclone,after,2019-10-20,power outage,1185687196625448965,KintsugiTiger,": I'll be fine, though! Not to scare anyone. Though there may be power outages and the like, so just a heads up if I'm late with replies.",2019-10-19 22:40:31+00:00,,
36,ne_bomb_cyclone,after,2019-10-20,power outage,1185686993008766977,PwrOutage,@PrenniePlays it’s ya boy PowerOutage ,2019-10-19 22:39:42+00:00,,
37,ne_bomb_cyclone,after,2019-10-20,power outage,1185686656051044352,nationalgridus,"Hi there, we apologize for the inconvenience. We have crews out tonight working diligently to bring back power as quickly and safely as possible. Our outage map will be updated as work progresses. Thank you for your patience.",2019-10-19 22:38:22+00:00,,
38,ne_bomb_cyclone,after,2019-10-20,power outage,1185686444087623681,crazymurdav,"Would HAVE to be a blackout the night I stayed up late watching horror movies! I was watching comedies last night, but noooo. Power outage has to happen NOW. ",2019-10-19 22:37:31+00:00,,
39,ne_bomb_cyclone,after,2019-10-20,power outage,1185686386139189249,robarmstrong23,AMC theater Phipps plaza complete power outage for 2-3 minutes. Movie still out,2019-10-19 22:37:18+00:00,,
40,ne_bomb_cyclone,after,2019-10-20,power outage,1185686250079997952,iembot_pih,"At 4:34 PM MDT, 1 ESE Dietrich [Lincoln Co, ID] BROADCAST MEDIA reports TSTM WND DMG. POWER OUTAGES REPORTED IN SHOSHONE AND DIETRICH. POWER HAS BEEN RESTORED SINCE INITIAL OUTAGE. REPORTED VIA KMVT FACEBOOK PAGE. https://mesonet.agron.iastate.edu/lsr/#PIH/201910192234/201910192234",2019-10-19 22:36:45+00:00,,
41,ne_bomb_cyclone,after,2019-10-20,power outage,1185685654790914048,Jeebeeee,@KElectricPk Power outage #0400013939134,2019-10-19 22:34:23+00:00,,
42,ne_bomb_cyclone,after,2019-10-20,power outage,1185685223692034049,usahitman_com,PG&E Fire-Preventing Power Shutoffs in NorCal Will Continue for 10 Years https://usahitman.com/pgefppsoinccf10y/ #PG&amp;E #Power #PowerOutage #NorCal #California #Fires #Prevent #Electricity,2019-10-19 22:32:40+00:00,#PG #Power #PowerOutage #NorCal #California #Fires #Prevent #Electricity,
43,ne_bomb_cyclone,after,2019-10-20,power outage,1185684688741879809,uncjay1,CALIFORNIA POWER OUTAGES! YOU ARE BEING LIED TO! https://youtu.be/8v4Z-GXA-Ew via @YouTube,2019-10-19 22:30:33+00:00,,
44,ne_bomb_cyclone,after,2019-10-20,power outage,1185684509385252864,caitlinnann,"Lol you forgot the ranting part where “Texas tried to go green and are having power outages”..... weird, my power works just fine and I live in hippy ass Austin ",2019-10-19 22:29:50+00:00,,
45,ne_bomb_cyclone,after,2019-10-20,power outage,1185684329109827584,JohnBechard,"There’s nothing like the power coming on after a long outage. Wait, there’s one thing better. Cable and Internet coming back on.",2019-10-19 22:29:07+00:00,,
46,ne_bomb_cyclone,after,2019-10-20,power outage,1185684096938172416,entrep_thinking,@idahopower power remains out in Eagle but your outage map says no outagres in zip 83616 (Eagle). Nor does your map show the downed line on Ballantyne between Rush Rd (us) and Washam.,2019-10-19 22:28:12+00:00,,
47,ne_bomb_cyclone,after,2019-10-20,power outage,1185683310766223360,NukeWaste_UwU,Sporadic power outages in Victorville! Hooray! I sure do love sitting around with no electricity -_-,2019-10-19 22:25:04+00:00,,
48,ne_bomb_cyclone,after,2019-10-20,power outage,1185682524728692737,shempstielhope,"Mueller does his job in a power outage, @dansinker",2019-10-19 22:21:57+00:00,,
49,ne_bomb_cyclone,after,2019-10-20,power outage,1185682158377156608,PlasticsPosseMD,power outage],2019-10-19 22:20:30+00:00,,
50,ne_bomb_cyclone,after,2019-10-20,power outage,1185681431063719936,kizu91,Thunder...storm...bolt...lightning...clap...flash...nimbus...electricity...power...shortage...blackout...failure...outage...short...circuit...transformer...utility...pole...wire...electric...cable...post...line...,2019-10-19 22:17:36+00:00,,
51,ne_bomb_cyclone,after,2019-10-20,power outage,1185680122394882048,workingtrucker,Californians affected by last week's mass power outage could be credited or rebated $100 if PG&amp;E complies with the governor's demands. https://www.huffpost.com/entry/california-pge-power-outage-payments_n_5da4f209e4b01c76560b6e45?ncid=engmodushpmg00000004 via @HuffPostPol,2019-10-19 22:12:24+00:00,,
52,ne_bomb_cyclone,after,2019-10-20,power outage,1185679830341181441,iembot_boi,"At 2:30 PM MDT, 2 NW Kimberly [Twin Falls Co, ID] TRAINED SPOTTER reports TSTM WND DMG. SEVERAL REPORTS OF LARGE DOWNED TREES AND POWERLINES IN THE MAGIC VALLEY. POWER OUTAGES. 67MPH PEAK MEASUREMENT. https://mesonet.agron.iastate.edu/lsr/#BOI/201910192030/201910192030",2019-10-19 22:11:15+00:00,,
53,ne_bomb_cyclone,after,2019-10-20,power outage,1185679705225224197,eliaxhanna,"The government has been embezzling money from the people and leaving them to starve. Power outages for long periods of time every day, high prices, high taxes over everything and country is still in a large debt. Government is just not working and dividing people over sects",2019-10-19 22:10:45+00:00,,
54,ne_bomb_cyclone,after,2019-10-20,power outage,1185679648765698049,thenewshooked,PG&E CEO Says California Could See More Power Outages For 10 Years : NPR #News #Politics #American #DanCathy #Oracle #MrCathyJr #MrCathy #Chickfil #ChickFilA #ChristianAthletes #Reading #US,2019-10-19 22:10:31+00:00,#News #Politics #American #DanCathy #Oracle #MrCathyJr #MrCathy #Chickfil #ChickFilA #ChristianAthletes #Reading #US,
55,ne_bomb_cyclone,after,2019-10-20,power outage,1185679516292792321,WeeklyCali,"With harvest now in the home stretch, local grapegrowers weathered last week’s power outage amid what has been a smooth growing season. ",2019-10-19 22:10:00+00:00,,
56,ne_bomb_cyclone,after,2019-10-20,power outage,1185679374886080512,danvzla,PG&E CEO Says California Could See More Power Outages For 10 Years : NPR ,2019-10-19 22:09:26+00:00,,
57,ne_bomb_cyclone,after,2019-10-20,power outage,1185678551980429312,opalessense,"PG&E May Sporadically Cut Power To Californians For A Decade On Friday, the state's largest utility announced that intentional power outages aimed at preventing wildfires may continue for up to a decade. ",2019-10-19 22:06:10+00:00,,
58,ne_bomb_cyclone,after,2019-10-20,power outage,1185678422493679616,IdahoRoadapple,Breezy. I heard Boise got hail and power outages. Treasure Valley gets all the good stuff ....,2019-10-19 22:05:39+00:00,,
59,ne_bomb_cyclone,after,2019-10-20,power outage,1185675876475822080,NotHCLunsford,We are EMC and not Georgia Power Company. We experience offensive outages 24/7,2019-10-19 21:55:32+00:00,,
60,ne_bomb_cyclone,after,2019-10-20,power outage,1185675745676406784,Keke_M_,Unexpected power outage ,2019-10-19 21:55:01+00:00,,
61,ne_bomb_cyclone,after,2019-10-20,power outage,1185675018237370373,dennis_binns,"Are California residents, living without power, currently experiencing what it's like under socialism? Power outages really about reducing wildfire risk, or is this preplanned for Socialists to take over the State? ",2019-10-19 21:52:07+00:00,,
62,ne_bomb_cyclone,after,2019-10-20,power outage,1185674697624752130,scsentinel,"Being electron aware during the planned power outage | Deborah McArthur, Nature Connection ",2019-10-19 21:50:51+00:00,,
63,ne_bomb_cyclone,after,2019-10-20,power outage,1185673865860669441,PCDavidsonjr,Blackout: The Power Outage That Left 50 Million W/o Electricity | Retro ... https://youtu.be/nd3teNgUq8E via @YouTube,2019-10-19 21:47:33+00:00,,
64,ne_bomb_cyclone,after,2019-10-20,power outage,1185673534040956929,claire_jordin,"@KenyaPower_Care Hello, power has gone and these outages have become so frequent. This is the third one this week. Kindly assist please because it is now highly inconveniencing. A/c no. is 14271498975",2019-10-19 21:46:13+00:00,,
65,ne_bomb_cyclone,after,2019-10-20,power outage,1185673423315492864,austinmobility,Parmer & IH 35 and Parmer & IH 35 are DARK in all directions due to a power outage in the area. Treat as an ALL-WAY STOP. Proceed with caution. #VisionZero #ATXtraffic,2019-10-19 21:45:47+00:00,#VisionZero #ATXtraffic,
66,ne_bomb_cyclone,after,2019-10-20,power outage,1185672858439245824,codymane,Columbia Mo apparently is suffering a power outage so severe it has stretched to their football team in Nashville,2019-10-19 21:43:32+00:00,,
67,ne_bomb_cyclone,after,2019-10-20,power outage,1185672253930799104,NatronymousMonk,the radio broadcast is also down due to an alleged power outage somewhere on campus,2019-10-19 21:41:08+00:00,,
68,ne_bomb_cyclone,after,2019-10-20,power outage,1185670944976711681,KTLA,"Power outages to prevent fires in Northern California may continue for a decade, the state's biggest utility said Friday.​ ",2019-10-19 21:35:56+00:00,,
69,ne_bomb_cyclone,after,2019-10-20,power outage,1185670506948677632,VandalFootball,"Due to power outages on campus, we currently have no internet in the Dome. Our team is working to get things up and running, but we'll keep you up to date on things here! #GoVandals | #FWF",2019-10-19 21:34:12+00:00,#GoVandals #FWF,
70,ne_bomb_cyclone,after,2019-10-20,power outage,1185669727630319621,Michael16681844,"Please ESCALATE as Power Outage is still current in Riversdale street, Coronationville.",2019-10-19 21:31:06+00:00,,
71,ne_bomb_cyclone,after,2019-10-20,power outage,1185669031266783232,paqurin,I find it interesting that different areas cause you to be prepared for different issues. Take power outages for instance. I live on the edge of the forest. Power outages are a normal thing for me. Hence generators. And solar. People need to think ahead.,2019-10-19 21:28:20+00:00,,
72,ne_bomb_cyclone,after,2019-10-20,power outage,1185668653938696193,CAFoodBanks,Did you lose #CalFresh (food stamps) food from the #poweroutage? You have until November 8th to request replacement benefits! ,2019-10-19 21:26:50+00:00,#CalFresh #poweroutage,
73,ne_bomb_cyclone,after,2019-10-20,power outage,1185668427450650624,ThePhilosophyS1,"In today's movie/critique session, we discussed the concept of mediocrity, perfection, bureaucracy, love and much more (including an unceremonious power outage). Thank you to everyone for coming. Many more session to go! #philosophy_society_Sudan",2019-10-19 21:25:56+00:00,#philosophy_society_Sudan,
74,ne_bomb_cyclone,after,2019-10-20,power outage,1185667956354797568,ABC10,Could more fire weather mean more power outages? ,2019-10-19 21:24:04+00:00,,
75,ne_bomb_cyclone,after,2019-10-20,power outage,1185667695016075265,FreedomAirHeat,"It may seem like a silly question, after all, plumbing is about water, and power outages affect electricity. A lot of homeowners are afraid to ask, but want to know, will plumbing work when the power goes out? https://freedomairheat.com/will-my-plumbing-work-when-the-power-goes-out/",2019-10-19 21:23:01+00:00,,
76,ne_bomb_cyclone,after,2019-10-20,power outage,1185667601395048450,TheeOriginalSin,Oh this is gon be one of those all night power outages... lemme go get food before it gets dark,2019-10-19 21:22:39+00:00,,
77,ne_bomb_cyclone,after,2019-10-20,power outage,1185667522953203715,mrrva,Did a squirrel or a raven cause this power outage? You vote #yellowknife,2019-10-19 21:22:20+00:00,#yellowknife,
78,ne_bomb_cyclone,after,2019-10-20,power outage,1185666676181864449,UncleAfeni,Do we still experience power outage in NIGERIA? This is 2019 o,2019-10-19 21:18:58+00:00,,
79,ne_bomb_cyclone,after,2019-10-20,power outage,1185666551837581315,mingbot1,"Sometimes Death was small, soppy old verion, why he didn’t know about to power outage had spent before the Global Positioning",2019-10-19 21:18:29+00:00,,
80,ne_bomb_cyclone,after,2019-10-20,power outage,1185665347765932032,chucklingalong,Am I the only one that worries about power outages during system firmware updates?,2019-10-19 21:13:42+00:00,,
81,ne_bomb_cyclone,after,2019-10-20,power outage,1185664805706727424,LeeAckerson,"So, Gavin Newsom isn't just a foot dragger on the PG&E power outage issues, it appears that he may be in PG&amp;E pocket; his election campaign for governor raked in $200,000 from PG&amp;E. That's a lot of considerations he has to grapple with.",2019-10-19 21:11:32+00:00,,
82,ne_bomb_cyclone,after,2019-10-20,power outage,1185664538307366912,benjones150,"Bizarre happenings in the Magic Valley. Storms and high winds have caused power outages, and at least one set of district volleyball matches has been postponed #idpreps",2019-10-19 21:10:29+00:00,#idpreps,
83,ne_bomb_cyclone,after,2019-10-20,power outage,1185664129060802560,Rampaging_Noob,"Good evening one and all. Apologies for the belated thank you! #Breakpoint went awesome today. Bar the minor power outage earlier everything went smoothly, much progress made and the Stream Captain give away was a success too! Massive thank you to all who came by to (cont.)",2019-10-19 21:08:51+00:00,#Breakpoint,
84,ne_bomb_cyclone,after,2019-10-20,power outage,1185663551043768321,TekSavvyCSR,"We are doing everything in our power to help. However, since it is due to a power outage there is only so much we can do. We will be giving credits for downtime once the network is restored. -LR",2019-10-19 21:06:33+00:00,,
85,ne_bomb_cyclone,after,2019-10-20,power outage,1185662609040629762,yannbrandt,Next time your CEO asks you how you’re going to fix a problem in your business tell them that you’ll work on it over the next 10 years. Then get walked to HR for your termination. PG&E CEO Says California Could See More Power Outages For 10 Years : NPR ,2019-10-19 21:02:49+00:00,,
86,ne_bomb_cyclone,after,2019-10-20,power outage,1185661962308542466,poweralertsbot,"Power outage reported at Langata, Nairobi, Kenya.(langata langata)",2019-10-19 21:00:15+00:00,,
87,ne_bomb_cyclone,after,2019-10-20,power outage,1185661212132085765,IAmAndyPfeiffer,"Thanks for taking the time to do the recap (and answer my question), despite the power outage and logistical issues. Good podcast!",2019-10-19 20:57:16+00:00,,
88,ne_bomb_cyclone,after,2019-10-20,power outage,1185661184588038146,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-19 20:57:09+00:00,,
