,Event,City,Stage,Query Date,Query Term,Id,Username,Text,Date,Hashtags,Location
193,ne_bomb_cyclone,boston,before,2019-10-15,power outage,562610868073267200,wcvbrhondella,#wcvb Commuter remorse redliners impacted by power outage on 3rd rail yesterday suffer through delays today,2015-02-03 13:57:38+00:00,#wcvb,
194,ne_bomb_cyclone,boston,before,2019-10-15,power outage,562450302503510016,jesssiiicaa__,#wesurvived power outage 2k15,2015-02-03 03:19:36+00:00,#wesurvived,
195,ne_bomb_cyclone,boston,before,2019-10-15,power outage,562427654830563330,BOS311,"Opened report via iphone at 9 Franconia St, Dorchester http://spot.cx/1KlX5WL. Power outage.",2015-02-03 01:49:36+00:00,,
196,ne_bomb_cyclone,boston,before,2019-10-15,power outage,562387517391925248,Boston_CP,Red Line service suspended due to power outage http://boston.cityandpress.com/node/9071068,2015-02-02 23:10:07+00:00,,
197,ne_bomb_cyclone,boston,before,2019-10-15,power outage,560153609212817409,rchu82,Here's hoping I don't have a power outage during the blizzard. ,2015-01-27 19:13:22+00:00,,
198,ne_bomb_cyclone,boston,before,2019-10-15,power outage,560092108229730305,localeducator,Why can't power lines be underground?! It's the 21st century! #blizzard2015 #poweroutage #NationalGrid,2015-01-27 15:08:59+00:00,#blizzard2015 #poweroutage #NationalGrid,
199,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559899477885321217,real_ba2,They're sayin power outages could happen so I'm keepin my iPhone and MacBook on the charger to keep em Juiced. #juno #blizzardof2015 #boston,2015-01-27 02:23:32+00:00,#juno #blizzardof2015 #boston,
200,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559819794170785792,jeanmgriffin,Prepared if there is power outage #Snowmageddon2015,2015-01-26 21:06:54+00:00,#Snowmageddon2015,
201,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559805621743411201,hannahyun,"Okay power outage, I'm so ready for you. #Blizzard2015",2015-01-26 20:10:35+00:00,#Blizzard2015,
202,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559780204286320640,PaulNuttingJr,Just had a robocall from Nstar warning me to prepare for power outage @universalhub @LaurenDezenski @WelcomeToDot,2015-01-26 18:29:35+00:00,,
203,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559719241029808128,bostonyacht,"stay safe “@MassEMA: Heavy, wet #MAsnow may bring widespread power outages. Prepare NOW: http://1.usa.gov/19Lz2yT ”",2015-01-26 14:27:20+00:00,#MAsnow,
204,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559679154053189633,bldma80,#Massachusetts governor warns of power outage http://fw.to/eryDQJF #blizzardof2015 #Snowmageddon2015 #snowpocalypse @NECN @7News @MassEMA,2015-01-26 11:48:03+00:00,#Massachusetts #blizzardof2015 #Snowmageddon2015 #snowpocalypse,
205,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559672214929149955,Boston_CP,Baker Warns Of Possible Power Outages http://boston.cityandpress.com/node/9029352,2015-01-26 11:20:28+00:00,,
206,ne_bomb_cyclone,boston,before,2019-10-15,power outage,559659219495174144,JMichaelsNews,"Accumulating snow arrives this afternoon. Historic Snowfall, Power Outages Possible Tue! -@NWSBoston #Blizzard2015",2015-01-26 10:28:50+00:00,#Blizzard2015,
207,ne_bomb_cyclone,boston,before,2019-10-15,power outage,558311225017503745,ENIGMUE,"Power Outage, might not be able to get my daily slop (at @Metro_Cafe in Boston, MA) https://www.swarmapp.com/c/3IVgAult0Jc",2015-01-22 17:12:23+00:00,,
208,ne_bomb_cyclone,boston,before,2019-10-15,power outage,557942060863737856,KayMac78,"Outage in waltham, school and Francis street. There are workers. Any idea when power will be restored??",2015-01-21 16:45:28+00:00,,
209,ne_bomb_cyclone,boston,before,2019-10-15,power outage,555586682784063488,webcentrick,Nothing like a hotel power outage,2015-01-15 04:46:02+00:00,,
210,ne_bomb_cyclone,boston,before,2019-10-15,power outage,554842856528297985,MollDawgz,S/O to this power outage ,2015-01-13 03:30:20+00:00,,
211,ne_bomb_cyclone,boston,before,2019-10-15,power outage,554419748013080576,Brooke_Simas,First we have a leak in our dorm and have to replace the ceiling.... Now there's a power outage. COOL,2015-01-11 23:29:03+00:00,,
212,ne_bomb_cyclone,boston,before,2019-10-15,power outage,553880439904288768,LegiScanMA,H2991 [Update] To provide power outage rebates to consumers http://bitly.com/WHfitd,2015-01-10 11:46:02+00:00,,
213,ne_bomb_cyclone,boston,before,2019-10-15,power outage,552306813098807296,hefferanrine,@NSTAR_News @CityofMelrose We are experiencing a power outage in Melrose near the highschool. We reported it. Worried about not having heat,2015-01-06 03:33:00+00:00,,
214,ne_bomb_cyclone,boston,before,2019-10-15,power outage,552301803837341696,mattoteri,"As much as I love electricity, power outages can be relaxing",2015-01-06 03:13:05+00:00,,
215,ne_bomb_cyclone,boston,before,2019-10-15,power outage,552250016073781249,corinna_p,power outage. ,2015-01-05 23:47:18+00:00,,
216,ne_bomb_cyclone,boston,before,2019-10-15,power outage,551378963717951488,LegiScanMA,H2991 [Update] To provide power outage rebates to consumers http://bitly.com/WHfitd,2015-01-03 14:06:03+00:00,,
217,ne_bomb_cyclone,boston,before,2019-10-15,power outage,549544982219329536,BOS311,Opened report via android at 472 Massachusetts Ave Boston http://spot.cx/1JXw9PB. Power outage.,2014-12-29 12:38:28+00:00,,
218,ne_bomb_cyclone,boston,before,2019-10-15,power outage,546885855290204160,Boston_CP,Power Outage Causes Natick Mall To Go Dark: Shoppers at the Natick Mall experienced a brief black out Saturday… http://dlvr.it/7tv6bV,2014-12-22 04:32:03+00:00,,
219,ne_bomb_cyclone,boston,before,2019-10-15,power outage,539067047448440832,KCarosaWMUR,"W/out power? ""@psnh: If you still don't have power &amp; you haven't called please do so that we can respond to your specific outage. Thanks!”",2014-11-30 14:42:54+00:00,,
220,ne_bomb_cyclone,boston,before,2019-10-15,power outage,538200632448913408,Boston_CP,Slippery road warnings and power outages: Black Friday shoppers may face slick driving conditions this morning as… http://dlvr.it/7fg58T,2014-11-28 05:20:04+00:00,,
221,ne_bomb_cyclone,boston,before,2019-10-15,power outage,538046014511661057,JMichaelsNews,"UPDATE: New England #poweroutage numbers UP In NH again: MA: 20,585 ME: 71,632 NH: 202,007 VT: 859 CT: 1,232 RI: 0 @NECN",2014-11-27 19:05:40+00:00,#poweroutage,
222,ne_bomb_cyclone,boston,before,2019-10-15,power outage,538012001491251200,JMichaelsNews,"UPDATE: New England #poweroutage numbers are decreasing: MA: 27,424 ME: 82,335 NH: 195,157 VT: 825 CT: 1,276 RI: 0 @NECN",2014-11-27 16:50:31+00:00,#poweroutage,
223,ne_bomb_cyclone,boston,before,2019-10-15,power outage,537892385372794880,JMichaelsNews,"NOW: 180,000+ New Hampshire homes still w/out power on #Thanksgiving morning. I'm monitoring the numbers closely. @NECN LIVE #poweroutage",2014-11-27 08:55:12+00:00,#Thanksgiving #poweroutage,
224,ne_bomb_cyclone,boston,before,2019-10-15,power outage,536942804891889664,Timmytimm608,Stuck in Boston Airport because of the Baltimore power outage. Looking for some suggestions on Netflix @BLeitner2 @johnnybrownboy,2014-11-24 18:01:55+00:00,,
225,ne_bomb_cyclone,boston,before,2019-10-15,power outage,534880246248775681,plaidjohanna,Power outage at movie theater. Someone really doesn't want me to see Nightcrawler,2014-11-19 01:26:02+00:00,,
226,ne_bomb_cyclone,boston,before,2019-10-15,power outage,532682092086587392,GastroPublico,"AAA tow, then power outage at Chilli Garden. Need this (@FuLoon in Malden, MA) https://www.swarmapp.com/c/kI5MjjrdzPp",2014-11-12 23:51:22+00:00,,
227,ne_bomb_cyclone,boston,before,2019-10-15,power outage,532008572969054208,j__ss__ca,You guys there's a power outage on my block and I'm afraid of the dark,2014-11-11 03:15:02+00:00,,
228,ne_bomb_cyclone,boston,before,2019-10-15,power outage,529417344410734592,TheLShepherd,"Alll these storms might need 2go old school a power outage can u still watch Our skys water, .?",2014-11-03 23:38:25+00:00,,
229,ne_bomb_cyclone,boston,before,2019-10-15,power outage,528973660401717248,BOS311,Opened report via iphone at 529–563 Massachusetts Ave http://spot.cx/1yOH7jL. Power outage.,2014-11-02 18:15:23+00:00,,
230,ne_bomb_cyclone,boston,before,2019-10-15,power outage,528879775947821056,Boston_CP,"Nor'easter pounds state with flooding, power outages: A coastal storm is bringing strong to damaging winds, power… http://dlvr.it/7P5nyQ",2014-11-02 12:02:19+00:00,,
231,ne_bomb_cyclone,boston,before,2019-10-15,power outage,528849526216732672,cesanekj,"Dangerous, messy Sunday ahead if the new NAM model is right! Damage, power outages possible w accumulate snow #JCWx",2014-11-02 10:02:07+00:00,#JCWx,
232,ne_bomb_cyclone,boston,before,2019-10-15,power outage,528782233034035200,dcopewbz,Power back on in Hingham. N Star and National Grid reporting scattered outages affecting less than a thousand customers.#wbz,2014-11-02 05:34:43+00:00,#wbz,
233,ne_bomb_cyclone,boston,before,2019-10-15,power outage,528132050767712256,Boston_CP,Squirrel causes power outage: A power outage that knocked out electricity to thousands of homes and businesses in… http://dlvr.it/7N8JD8,2014-10-31 10:31:07+00:00,,
234,ne_bomb_cyclone,boston,before,2019-10-15,power outage,527208027729166336,DestroXXIV,Power outage on Winter Hill.,2014-10-28 21:19:23+00:00,,
235,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525264711819202561,DebbieJoyce,@gordoncollege Thanks for letting @ECGulls Men's Soccer complete their game on your field last night! Crazy between weather and power outage,2014-10-23 12:37:20+00:00,,
236,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525251478059876352,Boston_CP,"Power outages, gusty winds in Massachusetts: BOSTON — Torrential downpours overnight left deep puddles of standing… http://dlvr.it/7Hsry9",2014-10-23 11:44:45+00:00,,
237,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525116740729307137,thewasofshall,"Rain, rain GO AWAY. You caused a power outage and I was watching @cw_spn! #rude",2014-10-23 02:49:21+00:00,#rude,
238,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525087124568424448,Pintley,So winter came. Good thing were launching @BreweryOmmegang #valarmorghulis @Duvel_Boston #poweroutage @GameOfThrones,2014-10-23 00:51:40+00:00,#valarmorghulis #poweroutage,
239,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525081834875805696,prisbarr,My first power outage in Boston. What do I do now?,2014-10-23 00:30:39+00:00,,
240,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525075435282247680,MassADAPT,"High winds, rain, bringing trees and power outages to MA. Get out your battery powered light sources, keep cell phones charged. #pwrofADAPT",2014-10-23 00:05:13+00:00,#pwrofADAPT,
241,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525075091772960768,katie_atkinson,Already lost power once. RT: @HarveyWCVB: HIGH WIND WARNING now in effect along the coast...some power outages #wcvb,2014-10-23 00:03:51+00:00,#wcvb,
242,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525074753628176384,DJJoshuaCarl,@BELDElectric any rough estimates on tonight's power outage? #braintree,2014-10-23 00:02:31+00:00,#braintree,
243,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525074640654581760,dcopewbz,Off and on power outages in downtown Hingham.,2014-10-23 00:02:04+00:00,,
244,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525073028510937089,DJJoshuaCarl,"@BraintreePolice power seems to be out, at least in the east/Ross area as of 7:30 #BELD #poweroutage #braintree",2014-10-22 23:55:40+00:00,#BELD #poweroutage #braintree,
245,ne_bomb_cyclone,boston,before,2019-10-15,power outage,525065895027421184,vMichaelv,"Accidents, downed trees, power outages and lane closures -- this isn't a commute this is Final Destination.",2014-10-22 23:27:19+00:00,,
246,ne_bomb_cyclone,boston,before,2019-10-15,power outage,523984668656693250,sarahbassy,Officially an adult. Just survived our first neighborhood power outage @michelle_jay3 #greatsuccess ,2014-10-19 23:50:54+00:00,#greatsuccess,
247,ne_bomb_cyclone,boston,before,2019-10-15,power outage,520794207553093632,substockman,You Guys: 95 regular-season home runs wasn't a power outage; we were just saving them.,2014-10-11 04:33:09+00:00,,
248,ne_bomb_cyclone,boston,before,2019-10-15,power outage,518540783641976832,Celtic_Pride18,Dam power outage at the North Shore mall lol,2014-10-04 23:18:51+00:00,,
249,ne_bomb_cyclone,boston,before,2019-10-15,power outage,518507039644213251,how_ya_Ben,"Half the mall is closed to a power outage, but ovbs not skechers",2014-10-04 21:04:46+00:00,,
250,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516396250032513024,PatrickMBoston,"Hello, @bostonpolice. Are you going to be tweeting updates on power outage and restoration estimates? Thank you. cc: @universalhub, @WCVB",2014-09-29 01:17:14+00:00,,
251,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516395489395482624,PatrickMBoston,"Looks like @universalhub only twitter source for updates on power outage. Hello, @NSTAR_News, @BrooklineMAPD. cc: @WCVB, @BostonGlobe",2014-09-29 01:14:13+00:00,,
252,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516393790031286272,PatrickMBoston,"Hello, @NSTAR_News. It's 2014. Do you have a different twitter handle to report updates on power outages??? Not cool getting no news.",2014-09-29 01:07:28+00:00,,
253,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516378504989261825,PatrickMBoston,".@NSTAR_News, cause of power outage and estimated timing on restoration? Thank you.",2014-09-29 00:06:44+00:00,,
254,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516378330665611264,SOlsonBFDL14,"Box 2326: Per IC, request FA to check still. No alarms sounding. Power outage in the area, NStar to respond",2014-09-29 00:06:02+00:00,,
255,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516377819073757185,PatrickMBoston,".@WFM_Brookline, any word on what caused power outage?",2014-09-29 00:04:00+00:00,,
256,ne_bomb_cyclone,boston,before,2019-10-15,power outage,516377082067439616,PatrickMBoston,Any word on what caused power outage in Brookline?,2014-09-29 00:01:04+00:00,,
257,ne_bomb_cyclone,boston,before,2019-10-15,power outage,512007781407535104,BradHound,I am vacation after an hour delay of the power outage. :P,2014-09-16 22:39:02+00:00,,
258,ne_bomb_cyclone,boston,before,2019-10-15,power outage,512000120247029760,AylaRanzz,Always nice to come home to a power outage.,2014-09-16 22:08:35+00:00,,
259,ne_bomb_cyclone,boston,before,2019-10-15,power outage,511990124318818305,JBird382,Random power outage for about 23 seconds....random,2014-09-16 21:28:52+00:00,,
260,ne_bomb_cyclone,boston,before,2019-10-15,power outage,511988771299270656,BradHound,Bah....it's a power outage in my town. :P,2014-09-16 21:23:30+00:00,,
261,ne_bomb_cyclone,boston,before,2019-10-15,power outage,508393364862291968,AlphaSoftware,"Power outage in Cambridge, MA is making the need for emergency responder #MobileApps that operate without wifi obvious. #nstar",2014-09-06 23:16:38+00:00,#MobileApps #nstar,
262,ne_bomb_cyclone,boston,before,2019-10-15,power outage,507404007711985664,ChanaLeahMPH,"Well I somehow woke up during a power outage, which is great bc I use a real alarm clock and would have missed everything tomorrow",2014-09-04 05:45:17+00:00,,
263,ne_bomb_cyclone,boston,before,2019-10-15,power outage,505461875446796288,Boston_CP,"Car hits pole that crashed on house, resulting in Stoughton power outages: A car hit a pole in Stoughton Friday... http://dlvr.it/6m1pMB",2014-08-29 21:07:56+00:00,,
264,ne_bomb_cyclone,boston,before,2019-10-15,power outage,504597421272608768,erikagord,Shuttle busses at riverside because of a power outage. Happy humpday! #mbta,2014-08-27 11:52:54+00:00,#mbta,
265,ne_bomb_cyclone,boston,before,2019-10-15,power outage,500674934746927105,faberino,why is mrs. kira's mom taking the elevator in a power outage you silly,2014-08-16 16:06:21+00:00,,
266,ne_bomb_cyclone,boston,before,2019-10-15,power outage,499599794281914369,Eddy_Swizz,Power outage at work,2014-08-13 16:54:07+00:00,,
267,ne_bomb_cyclone,boston,before,2019-10-15,power outage,498923583167815681,angel_lee_long,Power outage at work = going home early ,2014-08-11 20:07:06+00:00,,
268,ne_bomb_cyclone,boston,before,2019-10-15,power outage,498634017328365568,mbxvss,my mom said that if I was in the shower or alone during the power outage she said I'd probably jump out the window ,2014-08-11 00:56:28+00:00,,
269,ne_bomb_cyclone,boston,before,2019-10-15,power outage,498627698009571328,Medfordhouse,@SomervilleCity pretty big power outage up here on Winter Hill,2014-08-11 00:31:21+00:00,,
270,ne_bomb_cyclone,boston,before,2019-10-15,power outage,498052217560383488,MelroseBootCamp,@CityofMelrose @TheCityofMalden no info on the power outage In melrose all night...any info?,2014-08-09 10:24:36+00:00,,
271,ne_bomb_cyclone,boston,before,2019-10-15,power outage,496453336540151809,dine_here,Brendan Behan Pub http://brendan.dinehere.us/?photos=1 #Jamaica_Plain Power outage at The Behan and no one gives a fuqqqq. ,2014-08-05 00:31:13+00:00,#Jamaica_Plain,
272,ne_bomb_cyclone,boston,before,2019-10-15,power outage,495958799354572800,Boston_CP,"National Grid pledges electric reliability boost: NORTH ADAMS, Mass. — Following several power outages since May,... http://dlvr.it/6VtFwC",2014-08-03 15:46:06+00:00,,
273,ne_bomb_cyclone,boston,before,2019-10-15,power outage,495954821250166785,Boston_CP,"National Grid pledges electric reliability boost: NORTH ADAMS, Mass. — Following several power outages since May,... http://dlvr.it/6Vt0Fq",2014-08-03 15:30:18+00:00,,
274,ne_bomb_cyclone,boston,before,2019-10-15,power outage,495796667556585472,MaddzCrazii,Yesss they came to fix the power outage ! ,2014-08-03 05:01:51+00:00,,
275,ne_bomb_cyclone,boston,before,2019-10-15,power outage,495784825086021632,MaddzCrazii,Power outage ,2014-08-03 04:14:48+00:00,,
276,ne_bomb_cyclone,boston,before,2019-10-15,power outage,493894236811837440,christiegreve,"“@DarienTimes: Hundreds in #Darien lose power during morning storms #poweroutage http://bit.ly/1lOsGEp”Yep, was out on Grove St at 4:30 am",2014-07-28 23:02:16+00:00,#Darien #poweroutage,
277,ne_bomb_cyclone,boston,before,2019-10-15,power outage,493886950664069121,drlieber,Nothing like a power outage to remind me of how fucked I will be during that zombie #apocalypse. #Somerville,2014-07-28 22:33:19+00:00,#apocalypse #Somerville,
278,ne_bomb_cyclone,boston,before,2019-10-15,power outage,493750838439845889,Ryan_Garland,Send a power outage this way ,2014-07-28 13:32:27+00:00,,
279,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492162312749740032,GolferBoyHC,Power restored at 2:30am? Come on. Why did this happen in the first place? #poweroutage @NSTAR_News #iwantarefund,2014-07-24 04:20:13+00:00,#poweroutage #iwantarefund,
280,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492160646881218560,GolferBoyHC,@NotifyBoston another power outage in Charlestown. Two nights in a row. I've got work tomorrow! @NSTAR_News #whatshappening,2014-07-24 04:13:36+00:00,#whatshappening,
281,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492159680555515905,GolferBoyHC,@NSTAR_News there's got to be a better way than calling your line and getting an automated message to report a power outage. #aggravated,2014-07-24 04:09:46+00:00,#aggravated,
282,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492158780600500225,GolferBoyHC,You have got to be kidding me. Another power outage in Charlestown @NSTAR_News get it right! #frustrated @BostonDotCom @BostonGlobe,2014-07-24 04:06:11+00:00,#frustrated,
283,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492144061365489664,ChrisSaysThis,"RE: Eastie power outage, RT @NSTAR_News: ""The estimated time is 1am. Thank you for your patience."" @universalhub",2014-07-24 03:07:42+00:00,,
284,ne_bomb_cyclone,boston,before,2019-10-15,power outage,492136141986865152,ChrisSaysThis,@NSTAR_News @NotifyBoston Any idea what's up with power outage in East Boston? I need to figure out if I'm sleeping across the city or not.,2014-07-24 02:36:14+00:00,,
285,ne_bomb_cyclone,boston,before,2019-10-15,power outage,491974215096999936,imquitescared,Just a quick power outage at HQ,2014-07-23 15:52:47+00:00,,
286,ne_bomb_cyclone,boston,before,2019-10-15,power outage,491921776851820544,GolferBoyHC,Power outage on my block triggered the alarm in my complex at 3am. And it still hasn't shut off. #HappyHumpDay #sleeplessinboston,2014-07-23 12:24:25+00:00,#HappyHumpDay #sleeplessinboston,
287,ne_bomb_cyclone,boston,before,2019-10-15,power outage,491618001016594432,BWLawal,NEPA literally took light (power outage) at my clients office lol,2014-07-22 16:17:19+00:00,,
288,ne_bomb_cyclone,boston,before,2019-10-15,power outage,490859902617657344,BOS311,Opened report via Android at 60 Catherine St Roslindale http://spot.cx/1nKWSAa. Power outage - whole house.,2014-07-20 14:04:55+00:00,,
289,ne_bomb_cyclone,boston,before,2019-10-15,power outage,490859588967624707,BOS311,Opened report via Android at N42.30 E71.11 http://spot.cx/1nKWIc4. Power outage - whole house.,2014-07-20 14:03:40+00:00,,
290,ne_bomb_cyclone,boston,before,2019-10-15,power outage,487555254175952896,chipliedel,Power outage at south station! Delayed! /:) (@MBTA Back Bay Station Track #1) http://4sq.com/1opEk9B,2014-07-11 11:13:25+00:00,,
291,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486749636687052800,ShlamDoherty,Apples to Apples by candlelight in this power outage ,2014-07-09 05:52:11+00:00,,
292,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486580754885779456,kyleduggan926,Thank god I have twitter because if I didn't I wouldn't know there is a power outage...,2014-07-08 18:41:06+00:00,,
293,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486400183853674496,Porzio_Larry,"This power outage is no accident, they are jealous! Trying to stop me from tweeting so they can take my spot as ""Worlds best tweeter""",2014-07-08 06:43:35+00:00,,
294,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486306993917792256,jennyfrmthbridg,"I can deal with power outages, but it's much better with friends",2014-07-08 00:33:17+00:00,,
295,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486279997959966721,SuperAthens,A power outage is the perfect time to work on my list of things I need in case of a power outage. #emergency #preparedness #planner,2014-07-07 22:46:00+00:00,#emergency #preparedness #planner,
296,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486278348495421441,LauraLiBoston,"Power outage after the big thunder, we can still hear more thunders, not sure if they are coming ",2014-07-07 22:39:27+00:00,,
297,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486277919271292928,SuperAthens,"Power outage number 2. This storm didnt trick me into resetting all my clocks yet, hellll no!! Athena: 2. Storm: 0.",2014-07-07 22:37:45+00:00,,
298,ne_bomb_cyclone,boston,before,2019-10-15,power outage,486000640506601473,ExpAwesome,@MilkViper21 no power outage,2014-07-07 04:15:56+00:00,,
299,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485979554930900992,ExpAwesome,@FrodoPlayz no power outage,2014-07-07 02:52:09+00:00,,
300,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485278100842741760,Badger_AndrewBC,"Lobster,corn on the cob, and 2 power outages later its time for cake and ice cream ",2014-07-05 04:24:49+00:00,,
301,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485250904871145472,CouncilW9,@TheTimMartin Nantucket is experiencing wide spread power outages.,2014-07-05 02:36:45+00:00,,
302,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485071877493518337,dencon22,@BeverlyMAPatch @YuleHeibel thank you for the info. Hope it's back on by 1pm (or sooner!) #poweroutage #enoughisenough,2014-07-04 14:45:22+00:00,#poweroutage #enoughisenough,
303,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485054283474145280,exulizz,Power outages &lt;&lt;&lt;&lt; just got my phone back wah,2014-07-04 13:35:27+00:00,,
304,ne_bomb_cyclone,boston,before,2019-10-15,power outage,485054034240602112,dencon22,Thanks for nothing @nationalgridus #poweroutage #10hours&amp;counting #enoughisenough #fixit,2014-07-04 13:34:28+00:00,#poweroutage #10hours #enoughisenough #fixit,
305,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484999621739966464,cscano,@BostonGlobe Big power outage in south Boston and can't get info from Nstar! #BostonJuly4th,2014-07-04 09:58:15+00:00,#BostonJuly4th,
306,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484998094913036289,BOS311,Opened report via iPhone at 2–98 Deady Ln http://spot.cx/TTntE8. Power outage in south boston. can't find info from nstar!,2014-07-04 09:52:11+00:00,,
307,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484997266504024064,cscano,City of Boston woke up to a power outage in South Boston. Can't find out when it's coming back from @NSTAR_News. Help!,2014-07-04 09:48:53+00:00,,
308,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484921485497479168,dencon22,"Seriously, @nationalgridus your outage map shows all clear on the north shore of MA. #notsomuch #poweroutage going on 2 hours #fixit",2014-07-04 04:47:46+00:00,#notsomuch #poweroutage #fixit,
309,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484913558665576449,dencon22,Yo! @nationalgridus where's the damn power in @SwampscottMA ? #poweroutage #itsfuckinghotinhere,2014-07-04 04:16:16+00:00,#poweroutage #itsfuckinghotinhere,
310,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484149682407743488,sharonalyse,I love a power outage in 90 degree weather said no one ever. #humid #bored #nowifi #notv,2014-07-02 01:40:54+00:00,#humid #bored #nowifi #notv,
311,ne_bomb_cyclone,boston,before,2019-10-15,power outage,484147873970266112,Kristin525,Lol to walking through Brookline in the pitch black right now #PowerOutage,2014-07-02 01:33:42+00:00,#PowerOutage,
312,ne_bomb_cyclone,boston,before,2019-10-15,power outage,481991603088031745,DiGi44,I love power outages. They're the best. #imlying @LoveKeys90 @KrisCamelio @drobo14,2014-06-26 02:45:27+00:00,#imlying,
313,ne_bomb_cyclone,boston,before,2019-10-15,power outage,480025272742199298,ShawnPadrick,Power outage near the children's museum in Boston? Grow up.,2014-06-20 16:31:58+00:00,,
314,ne_bomb_cyclone,boston,before,2019-10-15,power outage,479048851559833601,TannerSalemNews,#danvers power outage earlier today caused by 2 failed connections on a pole on Route 1 at 4:30-5 p.m. Power out to North St. &amp; Conifer Hill,2014-06-17 23:52:01+00:00,#danvers,
315,ne_bomb_cyclone,boston,before,2019-10-15,power outage,477401292071907329,bmeeee,Friday the 13 and Full Moon power outage.,2014-06-13 10:45:12+00:00,,
316,ne_bomb_cyclone,boston,before,2019-10-15,power outage,477102166357061632,danajaybein,"@erinjudge not sure, power outage and delivery truck ran over pedestrian(s)?",2014-06-12 14:56:35+00:00,,
317,ne_bomb_cyclone,boston,before,2019-10-15,power outage,476889844292272128,lukwam,"Power outage affecting much of Union, from the plaza up to the monument. Transformer out? Bummer for Brass Union pre-opening!",2014-06-12 00:52:53+00:00,,
318,ne_bomb_cyclone,boston,before,2019-10-15,power outage,476881793984253952,lukwam,Power outage in Union Square Plaza has everything out from Cantina to the BoA ATM. Somerville Fire department has responded. @universalhub,2014-06-12 00:20:54+00:00,,
319,ne_bomb_cyclone,boston,before,2019-10-15,power outage,476001149611675648,bema01,RMV Service Update: Quincy Headquarters power outage- unable to service telephone customers.,2014-06-09 14:01:32+00:00,,
320,ne_bomb_cyclone,boston,before,2019-10-15,power outage,473648339725336577,DiGi44,Just another Monday night at Highgate #PowerOutage @LoveKeys90 @drobo14 @shmandz,2014-06-03 02:12:18+00:00,#PowerOutage,
321,ne_bomb_cyclone,boston,before,2019-10-15,power outage,473474001831227392,alixgregory,Power outage in the office #anarchy,2014-06-02 14:39:33+00:00,#anarchy,
322,ne_bomb_cyclone,boston,before,2019-10-15,power outage,473416666295308288,brett_pierson,Explosion sound and power outage in JP by Green. Power restored within 10 mins. cc @universalhub @NSTAR_News,2014-06-02 10:51:43+00:00,,
323,ne_bomb_cyclone,boston,before,2019-10-15,power outage,469278770356944897,HollyAzzara,"After today's unexpected power outage, I was able to get my first appointment to come back and get… http://instagram.com/p/oR5Iz8lYhQ/",2014-05-22 00:49:12+00:00,,
324,ne_bomb_cyclone,boston,before,2019-10-15,power outage,466026520394616832,schlichtman,Brief power outage at Town Hall delays #Arlington #TownMeeting. On break.,2014-05-13 01:25:55+00:00,#Arlington #TownMeeting,
