,Event,City,Stage,Query Date,Id,Username,Text,Date,Hashtags,Location
202,ne_bomb_cyclone,boston,before,2019-10-15,480812255484063745,GlobeBobRyan,"I've always said that the ideal back-up C should at least have power, so in case he happens to make contact it goes somewhere.",2014-06-22 20:39:09+00:00,,
203,ne_bomb_cyclone,boston,before,2019-10-15,478942912039120896,gelatinousr0ck,"Still in shock people got their parents to fund a booze-filled party getaway but hey more power to ya, hope nobody comes home with herpes!",2014-06-17 16:51:03+00:00,,
204,ne_bomb_cyclone,boston,before,2019-10-15,478370248782282752,JPapale2,Stop tweeting about lebron and talk about the greatest power forward ever,2014-06-16 02:55:29+00:00,,
205,ne_bomb_cyclone,boston,before,2019-10-15,474630403475914752,eggybenedict,We lost power and it's really only a matter of time before @fuckchrisreddy and I start doing it.,2014-06-05 19:14:41+00:00,,
206,ne_bomb_cyclone,boston,before,2019-10-15,471462801907937280,Alexa_Burrows,Actually just got thrown a welcome home parade by @JetBlue. The power of social media is so real. @jphinphin,2014-05-28 01:27:45+00:00,,
207,ne_bomb_cyclone,boston,before,2019-10-15,467707220420231168,FletcherSchool,"Administrator of @USAID, @rajshah recognizes power of our network. The #Fletchermafia is real!",2014-05-17 16:44:25+00:00,#Fletchermafia,
208,ne_bomb_cyclone,boston,before,2019-10-15,460213067117502464,BostonPunk86,And Shittsburgh scores on a bull shit power play. These refs need to remove the whistle from their vaginas and start calling dives! Smh.,2014-04-27 00:25:20+00:00,,
209,ne_bomb_cyclone,boston,before,2019-10-15,459355355676676096,Sam_I_am02,Is dressing up like this just to probably go to the hig a power move? #yesitis,2014-04-24 15:37:05+00:00,#yesitis,
210,ne_bomb_cyclone,boston,before,2019-10-15,456510143258038273,JChez_,Shoutout to @Kaylin_Garcia for getting hip to the movement! Power moves are being made! ,2014-04-16 19:11:14+00:00,,
211,ne_bomb_cyclone,boston,before,2019-10-15,456498606082510849,MrsTuckerWHS,The power of love is stronger than the love of power. #rwanda20,2014-04-16 18:25:23+00:00,#rwanda20,
212,ne_bomb_cyclone,boston,before,2019-10-15,456125428982636544,Em_moneyoc,how I feel about the power going out ,2014-04-15 17:42:31+00:00,,
213,ne_bomb_cyclone,boston,before,2019-10-15,456077305706979328,russnelligan,"The #OneFundBoston power players Jack Connors, Jim Gallagher and Mike Sheehan at #WCVB telethon",2014-04-15 14:31:17+00:00,#OneFundBoston #WCVB,
214,ne_bomb_cyclone,boston,before,2019-10-15,455447761866199041,Marty__Martinez,Looking forward to speaking tonight about power of mentoring &amp; sharing my story. ,2014-04-13 20:49:42+00:00,,
215,ne_bomb_cyclone,boston,before,2019-10-15,455365715579920385,BKourafas,"When the power of love overcomes the love of power, the world will know peace.",2014-04-13 15:23:41+00:00,,
216,ne_bomb_cyclone,boston,before,2019-10-15,454669378144198656,DaveOshry,.@xRpMx13 is power moving all over @JeromeASF's poster.,2014-04-11 17:16:41+00:00,,
217,ne_bomb_cyclone,boston,before,2019-10-15,442430123208630272,jdesrocher7,The struggles of power struggle @JessicaDubuque @Marissa_adams3 @xoalexisxolove @she_aSTACKHOUSE,2014-03-08 22:42:15+00:00,,
218,ne_bomb_cyclone,boston,before,2019-10-15,440701677780611072,manumahath,Women in Parliament-India ranks 108 out of 141 countries!Behind many African and middle eastern countries.Next super power?! #powerof49,2014-03-04 04:14:02+00:00,#powerof49,
219,ne_bomb_cyclone,boston,before,2019-10-15,439897204564971520,JamesMachuga,Alex Francis putting on a clinic on both sides of the ball! Big Blocks and Power Dunks #6thFan #Bryant #SCtop10,2014-03-01 22:57:21+00:00,#6thFan #Bryant #SCtop10,
220,ne_bomb_cyclone,boston,before,2019-10-15,439874627045949440,sannabh,Sensor Hackathon at Cambridge Squared-- So proud of my team! Girl power! ,2014-03-01 21:27:38+00:00,,
221,ne_bomb_cyclone,boston,before,2019-10-15,435245086323257344,GradyKeefe,".@WitnessUganda has the real, raw power to ""resurrect people."" An essential experience for completing the human soul. ",2014-02-17 02:51:29+00:00,,
222,ne_bomb_cyclone,boston,before,2019-10-15,435118030608424960,cdougEfresh,Power moves only ,2014-02-16 18:26:37+00:00,,
223,ne_bomb_cyclone,boston,before,2019-10-15,434496089329528832,ThaCarder,"Life goes on, and this year I am without a valentine. But I'm very happy for those who can be with their loved ones today. Much power to you",2014-02-15 01:15:14+00:00,,
224,ne_bomb_cyclone,boston,before,2019-10-15,434110443997896704,taekwondork,@danieldennett we establish trust by deserving it. We deserve it by finding better ways to work with people not in power #unlearningviolence,2014-02-13 23:42:49+00:00,#unlearningviolence,
225,ne_bomb_cyclone,boston,before,2019-10-15,430015386760019968,ratchethalj,On my drunk notes note: when you pick up your dogs poop you absorb it's power,2014-02-02 16:30:32+00:00,,
226,ne_bomb_cyclone,boston,before,2019-10-15,428279150223572992,cmiltner,power to the lesbians but I don't wanna hear about your scissoring adventures during class,2014-01-28 21:31:21+00:00,,
227,ne_bomb_cyclone,boston,before,2019-10-15,426338090308104192,POWERDRIVEUSA,Over 600 Colleges use power drive #CLICKBOOM,2014-01-23 12:58:16+00:00,#CLICKBOOM,
228,ne_bomb_cyclone,boston,before,2019-10-15,426146012584235009,brittni_zeboski,Wish I had the will power to go on a diet,2014-01-23 00:15:01+00:00,,
229,ne_bomb_cyclone,boston,before,2019-10-15,425778347134963712,LPizzle,PREACH! RT @angiefrissore: I wonder if comedians know that what they produce has the power to alleviate depression better than any drug,2014-01-21 23:54:03+00:00,,
230,ne_bomb_cyclone,boston,before,2019-10-15,425715166240854016,BmillEmil,Notre Dame leaving Adidas for Under Armor has to be the biggest power move of 2014,2014-01-21 19:42:59+00:00,,
231,ne_bomb_cyclone,boston,before,2019-10-15,423179617890213888,olivia_brooks,"Look Jules, you even had the power to bring my whole cheering team together. We all love you angel ",2014-01-14 19:47:37+00:00,,
232,ne_bomb_cyclone,boston,before,2019-10-15,420513752186753024,lanadelbel,HOLD UP: if we dont have power... doesnt that mean SCHOOL has no power??,2014-01-07 11:14:25+00:00,,
233,ne_bomb_cyclone,boston,before,2019-10-15,418084340338528256,rpfeffer22,Canada's power play is retarded,2013-12-31 18:20:49+00:00,,
234,ne_bomb_cyclone,boston,before,2019-10-15,418029842144460801,POWERDRIVEUSA,One of our secrets to success at Power Drive is Wake and Rake Coffee that the boys down in GA created @EvoShield,2013-12-31 14:44:15+00:00,,
235,ne_bomb_cyclone,boston,before,2019-10-15,417326450480791553,timkavanagh1200,@9kittens @SgBz US economic policies have sacrificed jobs &amp; taxes to enhance corporate profits &amp; power now destroying America's middle class,2013-12-29 16:09:14+00:00,,
236,ne_bomb_cyclone,boston,before,2019-10-15,417173314575302656,mkurkowski,"I just lost nine followers while sharing my experience of learning SnapChat. Nine. KNOWLEDGE IS POWER, GUYS. SORRY YOU HATE POWER AND STUFF.",2013-12-29 06:00:43+00:00,,
237,ne_bomb_cyclone,boston,before,2019-10-15,410893170873212928,AssPubes,Squid from Rocket Power never completely fit in with the gang since he was the new kid and all but ya know what? He was a boss nonetheless.,2013-12-11 22:05:40+00:00,,
238,ne_bomb_cyclone,boston,before,2019-10-15,408723858045542400,BarefootTed,I just finished a power nap at the @RunKeeper headquarters in Boston. Ready to roll ;),2013-12-05 22:25:36+00:00,,
239,ne_bomb_cyclone,boston,before,2019-10-15,408610968592470016,CatStoring,Learning a lot and laughing with Doris Kearns Goodwin. Women are forces of power and achievement. Proud to be a woman #masswomen,2013-12-05 14:57:01+00:00,#masswomen,
240,ne_bomb_cyclone,boston,before,2019-10-15,407695717952921600,TheRealSweeney,Everyone in my team making power loves shout out to the athletes @DICE_6DEEP and @EBooks19,2013-12-03 02:20:08+00:00,,
241,ne_bomb_cyclone,boston,before,2019-10-15,405448653382221824,ErikPoje,#UMass coming in at 21st in the latest @ESPNCBB power rankings. Is it December 3rd yet? @UMass_Bball @MullinsMilitia,2013-11-26 21:31:06+00:00,#UMass,
242,ne_bomb_cyclone,boston,before,2019-10-15,404301081590902784,GlobeBobRyan,"RIP Vern Mikkelsen, a great power forward before we knew what one was. Mikan, Pollard and Mikkelsen were the first ""modern"" front line.",2013-11-23 17:31:04+00:00,,
243,ne_bomb_cyclone,boston,before,2019-10-15,403934572528033792,lkorac10,"""@NHL: AGREE? West continues to dominate http://NHL.com's Power Rankings. Full List: http://s.nhl.com/r5Eej """,2013-11-22 17:14:41+00:00,,
244,ne_bomb_cyclone,boston,before,2019-10-15,402981079793283072,RealBenjiiYung,Please take a listen to my new song & #RT &amp; #mention Ben Warren - Hiii Power http://youtu.be/zHgRF8ceQ2A,2013-11-20 02:05:51+00:00,#RT #mention,
245,ne_bomb_cyclone,boston,before,2019-10-15,402111184272621568,navya_kaur,third wheeling with the power couple is probs one of my fave things to do ,2013-11-17 16:29:11+00:00,,
246,ne_bomb_cyclone,boston,before,2019-10-15,400799173978894336,Blake_Matt,Pitchers: Great time of year to figure out how to put more force in the ground. More power sequenced through kinetic chain means more velo,2013-11-14 01:35:44+00:00,,
247,ne_bomb_cyclone,boston,before,2019-10-15,399726375500009472,jkvedar,"A Cure for the Allergy Epidemic?, via @nytimes More interesting ideas about the power of the #microbiome http://nyti.ms/1hTTlR0",2013-11-11 02:32:49+00:00,#microbiome,
248,ne_bomb_cyclone,boston,before,2019-10-15,399253431657181184,lipiroy,Fun Power Step class w George at Govt Ctr #Boston Sports Club. Great way to start the wknd! #cardio #hearthealth @BostInno @SocialInBoston,2013-11-09 19:13:30+00:00,#Boston #cardio #hearthealth,
249,ne_bomb_cyclone,boston,before,2019-10-15,398200783470358528,Godwentwhoops,The speed of Paille! The fortitude of Soupy! The power of Thornton! The best 4th line in Hockey! ,2013-11-06 21:30:39+00:00,,
250,ne_bomb_cyclone,boston,before,2019-10-15,396427846006345728,alexbeech,"The power of conversation can change a city, and even a nation. #cafeonda",2013-11-02 00:05:38+00:00,#cafeonda,
251,ne_bomb_cyclone,boston,before,2019-10-15,393964777690923008,THERUNNINGWAVES,"#Blackfish is a devastatingly powerful documentary. I feel so guilty to having gone to Seaworld, but knowledge is power. #boycottseaworld",2013-10-26 04:58:17+00:00,#Blackfish #boycottseaworld,
252,ne_bomb_cyclone,boston,before,2019-10-15,392045928481562625,KelseyOConnell8,Never let someone have the power of controlling your happiness,2013-10-20 21:53:27+00:00,,
253,ne_bomb_cyclone,boston,before,2019-10-15,387798071415164928,waruikoohii,"@ytristan87 power of the beard, sports man!",2013-10-09 04:33:59+00:00,,
254,ne_bomb_cyclone,boston,before,2019-10-15,384663216049385472,GregoryNg,"""We're here because we believe in the power of big data"" -@jimsterne #eMetrics",2013-09-30 12:57:12+00:00,#eMetrics,
255,ne_bomb_cyclone,boston,before,2019-10-15,380885625408602112,mkurkowski,"If you ever doubt the power of social media, a MAN WHOM I'VE NEVER MET DONATED over $700 to help me reach my goal!! http://bit.ly/2000in20",2013-09-20 02:46:24+00:00,,
256,ne_bomb_cyclone,boston,before,2019-10-15,378696079279415296,spirocks,Salty. Power. Beard. Slam. #redsox,2013-09-14 01:45:55+00:00,#redsox,
257,ne_bomb_cyclone,boston,before,2019-10-15,375975028698779650,SalmaGhulman,"When you choose to forgive those who have hurt you, you take away their power",2013-09-06 13:33:26+00:00,,
258,ne_bomb_cyclone,boston,before,2019-10-15,374942114049953792,HaweLaBackGirl,Literally the only thing I ever remember learning in school ever is that mitochondria is the power house of a cell,2013-09-03 17:09:00+00:00,,
259,ne_bomb_cyclone,boston,before,2019-10-15,371818004574924801,AOrp27,"JT just keeps going, making sure the boys know he really doesn't need them anymore. Power move",2013-08-26 02:14:54+00:00,,
260,ne_bomb_cyclone,boston,before,2019-10-15,368449847331803136,PeterSaccoach,Anyone else's power just flicker,2013-08-16 19:11:03+00:00,,
261,ne_bomb_cyclone,boston,before,2019-10-15,368094064383905792,walkmasterflex,Dog if I was a Internet rap illuminati power broker I would not be serving you drinks at a bar I promise you that,2013-08-15 19:37:18+00:00,,
262,ne_bomb_cyclone,boston,before,2019-10-15,366741875291459584,itsall_goodie3,Unreal power quote to end the episode,2013-08-12 02:04:11+00:00,,
263,ne_bomb_cyclone,boston,before,2019-10-15,365970685660626944,kazinstrife,10 min trapped just past C.College: “We’re having a bit of a power problem. working on it. We’ll keep you updated.” A BIT!? @universalhub,2013-08-09 22:59:45+00:00,,
264,ne_bomb_cyclone,boston,before,2019-10-15,363993126568226816,DavidAmoyal,"Chiellini:""No Italian club can compete with a financial power like Real, but we are growing with an important project"" via GdS",2013-08-04 12:01:38+00:00,,
265,ne_bomb_cyclone,boston,before,2019-10-15,350484291261698048,moonbutt_,"""Oh Arnold, I call upon the power of thy sacred shrine. Give me the strength and animal cunning to outwit the school shrink.""",2013-06-28 05:22:21+00:00,,
266,ne_bomb_cyclone,boston,before,2019-10-15,346818842124750849,NHLBruins,Bolland in the box and B's on power play late in the third...^CS,2013-06-18 02:37:10+00:00,,
267,ne_bomb_cyclone,boston,before,2019-10-15,346805505026580483,BostInno,BERGERON! Jagr to Lucic to Bergeron for the power play goal. Simply business. #Bruins 2-0,2013-06-18 01:44:10+00:00,#Bruins,
268,ne_bomb_cyclone,boston,before,2019-10-15,346358360406380544,VisionMill_,@GilbereForte track #Pray got my power level over 9000,2013-06-16 20:07:22+00:00,#Pray,
269,ne_bomb_cyclone,boston,before,2019-10-15,345631977153634304,BiancaIafrate,Power trip is such a jam.,2013-06-14 20:00:59+00:00,,
270,ne_bomb_cyclone,boston,before,2019-10-15,342323886983094272,youngLULY,gotta wear the power pants today ,2013-06-05 16:55:49+00:00,,
271,ne_bomb_cyclone,boston,before,2019-10-15,340469068161249283,Brand1fr,"Lord, make Your truths real in my life today and help me to understand the power that comes when I surrender fully to You.",2013-05-31 14:05:26+00:00,,
272,ne_bomb_cyclone,boston,before,2019-10-15,340127878337421312,RyDoon,“@lil_red84: @meRyDoon hi from Ireland! Love the Boston accent and love your vines! #beah pahty” The power of vine! Hello from Boston!,2013-05-30 15:29:40+00:00,#beah,
273,ne_bomb_cyclone,boston,before,2019-10-15,335519257951612928,carly_swartz,"Things I would do with my power ball winnings: pay for my parents retirement, set up my sis and bro for life, and buy at LEAST 500 puppies",2013-05-17 22:16:39+00:00,,
274,ne_bomb_cyclone,boston,before,2019-10-15,333580300397461505,carolinedaly18,"My mom just said all she wants for mothers day is for us to go on a ""power walk"" okay mom wtf",2013-05-12 13:51:55+00:00,,
275,ne_bomb_cyclone,boston,before,2019-10-15,331199921212518400,dickylo617,That power by will.iam and Justin beiber is a straight jam,2013-05-06 00:13:09+00:00,,
276,ne_bomb_cyclone,boston,before,2019-10-15,326744323133693952,GreeneTea15,"I will not boast in anything, no gifts, no power, no wisdom. But I will boast in Jesus Christ, His death and resurrection.",2013-04-23 17:08:11+00:00,,
277,ne_bomb_cyclone,boston,before,2019-10-15,319516711437082624,Enormandeau,"""Social Media gives us the power to ask a mentor a question and make it public"" @levoleague @sherylsandberg @facebook COO #OfficeHours",2013-04-03 18:28:14+00:00,#OfficeHours,
278,ne_bomb_cyclone,boston,before,2019-10-15,319514881244155904,maradiaga,"Inspiring lecture by author of ""True North"" @Bill_George. Understanding the power of authentic leadership. #YGLHKS13",2013-04-03 18:20:58+00:00,#YGLHKS13,
279,ne_bomb_cyclone,boston,before,2019-10-15,318860942286917633,AdamMyerson,@joshhilby @mmmaiko @rodman1_r2 @daithetooth @itsmeminx I believe objectification requires a power imbalance. Who the gazer is matters.,2013-04-01 23:02:27+00:00,,
280,ne_bomb_cyclone,boston,before,2019-10-15,318003810813501440,ourladyoracle,The wand links the witch to the inherent power of the plant realm. Trees possess the deepest roots &amp; tap into the greater mysteries~grimassi,2013-03-30 14:16:31+00:00,,
281,ne_bomb_cyclone,boston,before,2019-10-15,317086731205758976,PowerHourMuzik,Another dope in-studio cypher for the Power Hour Muzik show much love to @AntwanDavisEST @haitiock and… http://instagram.com/p/XYgANMkbja/,2013-03-28 01:32:22+00:00,,
282,ne_bomb_cyclone,boston,before,2019-10-15,317055332457279490,collrosej,Why do you think you're so much better than everyone else and have so much power over everyone? #Newsflash #YoureNot,2013-03-27 23:27:36+00:00,#Newsflash #YoureNot,
283,ne_bomb_cyclone,boston,before,2019-10-15,315603176285954049,ocremix,That's the power of love! #PAX http://yfrog.us/j3sbidhnaumvwccxkxfsqwcjz,2013-03-23 23:17:15+00:00,#PAX,
284,ne_bomb_cyclone,boston,before,2019-10-15,314743061156614145,ahesford13,Knowledge is power,2013-03-21 14:19:28+00:00,,
285,ne_bomb_cyclone,boston,before,2019-10-15,314511049737003008,clipy45,@cayla418 @power_play_87 cayla I love you and I'm sorry,2013-03-20 22:57:32+00:00,,
286,ne_bomb_cyclone,boston,before,2019-10-15,314397734520115200,gaptoothdbitch,I hate when I'm power strutting down the street and I slip on ice,2013-03-20 15:27:15+00:00,,
287,ne_bomb_cyclone,boston,before,2019-10-15,314035203150585856,jayneanneonly,Yikes- Sun at zenith sunspot cycle this fall & may rain magnetic storms that cut power for a week or a month. Where's my flashlight?,2013-03-19 15:26:41+00:00,,
288,ne_bomb_cyclone,boston,before,2019-10-15,312209341778391040,BOS311,Opened Graffiti report via iPhone at 2–98 Clementine Park http://j.mp/Z69wk1. T power box at shawmut.,2013-03-14 14:31:22+00:00,,
289,ne_bomb_cyclone,boston,before,2019-10-15,311915230747828225,MSEdwards30,"With the first pick of the Papal Draft, the Cardinals select Dennis Rodman- power forward- North Korea",2013-03-13 19:02:40+00:00,,
290,ne_bomb_cyclone,boston,before,2019-10-15,309150398332141571,ourladyoracle,"""The broom represents the power of the witch to traverse the spirit world. "" ~Raven Grimassi",2013-03-06 03:56:13+00:00,,
291,ne_bomb_cyclone,boston,before,2019-10-15,307499887510052865,JFredette,@dmorey: Moneyball stirred the pot by shifting the balance of power between coaches and management. #ssac13,2013-03-01 14:37:40+00:00,#ssac13,
292,ne_bomb_cyclone,boston,before,2019-10-15,305839832234602497,_KPizzzle,J.Cole - Power Trip ,2013-02-25 00:41:12+00:00,,
293,ne_bomb_cyclone,boston,before,2019-10-15,305826700355334144,garciajustice__,I'm obsessed with j.cole's song power trip #favsong,2013-02-24 23:49:02+00:00,#favsong,
294,ne_bomb_cyclone,boston,before,2019-10-15,303660666319958016,jakedimare,All his power comes from the socks. @knowhopegallery #deadlifts @Gracie Barra Back Bay http://instagr.am/p/V5GcckBMD1/,2013-02-19 00:21:59+00:00,#deadlifts,
295,ne_bomb_cyclone,boston,before,2019-10-15,303207605411667968,DylanAkers,No one has the presence and power that he has even as a 50 year old man. He changed not only the game but the world. Greatest athlete ever.,2013-02-17 18:21:41+00:00,,
296,ne_bomb_cyclone,boston,before,2019-10-15,302830782840467456,bubblegum_daisy,"If every 18 year old Latino went to college, imagine how much power we would hold?",2013-02-16 17:24:19+00:00,,
297,ne_bomb_cyclone,boston,before,2019-10-15,302002757395697665,CharlesEdBrown,"@HeavyMetalDalek Could kind of redefine the Power Chor #DalekSongs ""Ride The Plunger""?",2013-02-14 10:34:02+00:00,#DalekSongs,
298,ne_bomb_cyclone,boston,before,2019-10-15,301023810734391296,stashthewave,Just lost power... Tfffffff mannnnn,2013-02-11 17:44:03+00:00,,
299,ne_bomb_cyclone,boston,before,2019-10-15,300310740177399808,bkeegan,Ice on my window appears to follow a power law. ,2013-02-09 18:30:34+00:00,,
300,ne_bomb_cyclone,boston,before,2019-10-15,300062161349275649,AssPubes,Is anybody drunk enough to gather a fat crew and roam the Weymouth streets like the rocket power gang on mischief night?,2013-02-09 02:02:48+00:00,,
301,ne_bomb_cyclone,boston,before,2019-10-15,300039422819315713,D_myers33,"This dude @bmyers_93 is fried...our power is back on and this dudes walking to Sterling to go sledding, possibly by himself",2013-02-09 00:32:27+00:00,,
302,ne_bomb_cyclone,boston,before,2019-10-15,298248817428541440,wyattcostello,"If the power went out while Beyoncé was performing, there would have been a riot, the gays would panic, and Jay Z would have slapped someone",2013-02-04 01:57:13+00:00,,
303,ne_bomb_cyclone,boston,before,2019-10-15,296946807735455744,JanineBourque,Maybe we'll loose power at school ,2013-01-31 11:43:30+00:00,,
304,ne_bomb_cyclone,boston,before,2019-10-15,296430241298141184,DawnRivers,"""Creation is the most powerful form of criticism, because it has the power to destroy that which it criticizes."" Porpentine #Twinethoughts",2013-01-30 01:30:51+00:00,#Twinethoughts,
305,ne_bomb_cyclone,boston,before,2019-10-15,296048276342444033,401KJO,Well at least we can score on other team's power plays?,2013-01-29 00:13:04+00:00,,
306,ne_bomb_cyclone,boston,before,2019-10-15,294983780014362624,captcobalt,Can we decline a power play?,2013-01-26 01:43:08+00:00,,
307,ne_bomb_cyclone,boston,before,2019-10-15,292335444425846785,ChadMJackson,Power to the artists! “@Indiegogo: @ProtestTheHero are dropping their label and #crowdfunding their next album! - http://ow.ly/gQA09”,2013-01-18 18:19:35+00:00,#crowdfunding,
308,ne_bomb_cyclone,boston,before,2019-10-15,291165478607527937,MelissaMills,We must not underestimate the power of energy. Energy oozing out and collecting polar equivalents. I will not get in the way of positivity.,2013-01-15 12:50:34+00:00,,
309,ne_bomb_cyclone,boston,before,2019-10-15,289978678748782592,WhiteBoyLayZ,"Tough loss for the Power Falcons who slide to 0-3, and #shoutout to @Emmeto_97 for making his debut! #2Goals",2013-01-12 06:14:39+00:00,#shoutout #2Goals,
310,ne_bomb_cyclone,boston,before,2019-10-15,289443509306552320,kidcudmore5,when the power of love overcomes the love of power the world will know peace,2013-01-10 18:48:04+00:00,,
311,ne_bomb_cyclone,boston,before,2019-10-15,285577286391054337,WhiteBoyLayZ,"Due to an injury epidemic, the Power Falcons are short a man. Who is interested in playing tomorrow at 10 AM #OneDayContract",2012-12-31 02:45:05+00:00,#OneDayContract,
312,ne_bomb_cyclone,boston,before,2019-10-15,283048261235916801,_xHighPyramids,#GhettoChristmasGifts the shoes your cousin cut down from the power line .,2012-12-24 03:15:38+00:00,#GhettoChristmasGifts,
313,ne_bomb_cyclone,boston,before,2019-10-15,277472039256858624,sscolaro45,Russian power!! #beek_live,2012-12-08 17:57:43+00:00,#beek_live,
314,ne_bomb_cyclone,boston,before,2019-10-15,275077485400555521,mkurkowski,WHY AM I HAVING TO FIGHT WITH THE POWER WINDOWS IN MY FRIEND'S CAR I WANT JUST ENOUGH AIR NOT LIKE THIS MUCH DRUNK DON'T CARE DEAL WITH IT.,2012-12-02 03:22:37+00:00,,
315,ne_bomb_cyclone,boston,before,2019-10-15,274271484753633282,CambridgePolice,Plz use caution commuting during the power outage. Many street lights/signals out. PD on scene directing traffic where they can in #cambma,2012-11-29 21:59:52+00:00,#cambma,
316,ne_bomb_cyclone,boston,before,2019-10-15,274266511395389441,abdinoor,Kendall square power outage due to deer and red line collision. #deerpocalypse,2012-11-29 21:40:06+00:00,#deerpocalypse,
317,ne_bomb_cyclone,boston,before,2019-10-15,268065753863970816,theaaronsmith,Music has the power to change your entire mood. That should tell you alone how powerful music truly is.,2012-11-12 19:00:30+00:00,,
318,ne_bomb_cyclone,boston,before,2019-10-15,263399689431445504,jdanielbyrd,The power is out at the Liberty Tree Mall. It's the most excitement this mall has seen in 10 years. #fb,2012-10-30 21:59:14+00:00,#fb,
319,ne_bomb_cyclone,boston,before,2019-10-15,263369612148736000,MBTA,A look at #MBTA crews working on the D Line now to address tree and power pole issues. ,2012-10-30 19:59:43+00:00,#MBTA,
320,ne_bomb_cyclone,boston,before,2019-10-15,263285221338775552,MBTA,"Another look at the downed tree, damaged pole, and damaged power lines on the #MBTA D Line",2012-10-30 14:24:23+00:00,#MBTA,
321,ne_bomb_cyclone,boston,before,2019-10-15,263188795606839296,SheilaRMacArthr,@MadonnaNation. Hello! Can you pls ask @TheEllenShow to replay her Madonna show? 7million had no power &amp; rest saw only local news. Thx!!,2012-10-30 08:01:13+00:00,,
322,ne_bomb_cyclone,boston,before,2019-10-15,263089593635729409,JayReed96,Needham Hs needs to seriously wake up!!! The whole town doesn't have power! Children aren't gonna shower then go to school. #idontthinkso,2012-10-30 01:27:01+00:00,#idontthinkso,
323,ne_bomb_cyclone,boston,before,2019-10-15,263069677532618752,LouieTheXIVth,If someone has power adopt me,2012-10-30 00:07:53+00:00,,
324,ne_bomb_cyclone,boston,before,2019-10-15,263037240110882816,SPoulin98,"“@The_HelenKeller: Who lost power? Haha, welcome to my world bitches.”",2012-10-29 21:58:59+00:00,,
325,ne_bomb_cyclone,boston,before,2019-10-15,263031261235392513,lauren_sull13,I couldn't do my homework because I lost my backpack because the power went out,2012-10-29 21:35:14+00:00,,
326,ne_bomb_cyclone,boston,before,2019-10-15,263001641161195520,stretta,"Well, my power is gone. Massachusetts residents haven't witnessed this much hot air blowing around since Romney was Governor. (Too obvious?)",2012-10-29 19:37:32+00:00,,
327,ne_bomb_cyclone,boston,before,2019-10-15,262961729753989122,mneff2,"Charge your iPhones now. If you lose power and aren't charged, how will you tweet about how awful it is?",2012-10-29 16:58:56+00:00,,
328,ne_bomb_cyclone,boston,before,2019-10-15,262929822618099713,_caitlindelaney,Everyone charge your iPhones just in case we lose power ,2012-10-29 14:52:09+00:00,,
329,ne_bomb_cyclone,boston,before,2019-10-15,261456562915254272,vangeest,"Joi Ito: power of pull, Singularity, edges, Gen9, open hardware, SynBio, organsonachip #EmTech (at @medialab) [pic] — http://path.com/p/iDMoO",2012-10-25 13:17:56+00:00,#EmTech,
330,ne_bomb_cyclone,boston,before,2019-10-15,260953126125858816,redryderr,"Ignorance is bliss, knowledge is #Power",2012-10-24 03:57:28+00:00,#Power,
331,ne_bomb_cyclone,boston,before,2019-10-15,256169196268945408,LeenaBoBina,"“@SheeeRatchet: By the power vested in me, I now pronounce you blocked and deleted. You may now kiss my ass.” @marissapicerno",2012-10-10 23:07:50+00:00,,
332,ne_bomb_cyclone,boston,before,2019-10-15,249260703268081664,lizamoskowitz,"The power behind #amysarmy astounds me everyday. I love my cancer-free girl, @amiscle! #bowtastic #BUHBYECANCER",2012-09-21 21:35:57+00:00,#amysarmy #bowtastic #BUHBYECANCER,
333,ne_bomb_cyclone,boston,before,2019-10-15,243056631171133440,frannnnngirl,"Also never, I repeat NEVER underestimate the power of prayer. JCS!!!!!!!! ",2012-09-04 18:43:11+00:00,,
334,ne_bomb_cyclone,boston,before,2019-10-15,240514221161447424,trevorjones71,#inbound12 @randfish Ranking higher is not all that matters in #SEO - Nice example of the power of blended search. ,2012-08-28 18:20:34+00:00,#inbound12 #SEO,
335,ne_bomb_cyclone,boston,before,2019-10-15,237629989485428736,aldenm3,Today's Congress is broken. They choose to do everything in their power to destroy PBO at the cost of the American public. #p2,2012-08-20 19:19:39+00:00,#p2,
336,ne_bomb_cyclone,boston,before,2019-10-15,236989830196756480,robgo,"Non-techncal Product Managers - there is hope, but develop your super power http://www.hunterwalk.com/2012/08/ode-to-non-technical-product-manager.html?m=1",2012-08-19 00:55:53+00:00,,
337,ne_bomb_cyclone,boston,before,2019-10-15,236950511448911872,shilpandya,"Dear Gchat friends, I plan to emote on a reg basis from now on, FYI RT @mashable 10 Gchat Tricks for Power Users http://on.mash.to/SB6I8Z",2012-08-18 22:19:38+00:00,,
338,ne_bomb_cyclone,boston,before,2019-10-15,235732203768782848,mkurkowski,"Whenever I'm feeling helpless, I'm reminded that even a puddle has the power to fuck up someone's day.",2012-08-15 13:38:31+00:00,,
339,ne_bomb_cyclone,boston,before,2019-10-15,233784168281157632,WhIT_nUm11,Wtf power outage,2012-08-10 04:37:43+00:00,,
340,ne_bomb_cyclone,boston,before,2019-10-15,231887339880869888,lormora,No power in Allston. Water is wet.,2012-08-04 23:00:24+00:00,,
341,ne_bomb_cyclone,boston,before,2019-10-15,227419475211853825,ashaaley_,"I hate texting people because it gives them the power to answer, or ignore, basically making or ruining my day.",2012-07-23 15:06:42+00:00,,
